id,date,customerId,productId,orderChannel,quantaty,unitPrice,discount,totalPrice
ORD003984,2025-11-06 23:33:40,CUS000121,PROD000006,Partner A,8,619.05,0.183,4046.11
ORD003985,2025-08-03 20:19:35,CUS000033,PROD000019,Interner Vertrieb,2,1669.62,0.069,3108.83
ORD003986,2025-04-11 15:50:57,CUS000165,PROD000008,Partner B,6,292.42,0.041,1682.58
ORD003987,2025-12-02 19:09:09,CUS000126,PROD000003,Interner Vertrieb,9,292.75,0.103,2363.37
ORD003988,2025-01-07 04:13:54,CUS000008,PROD000014,Partner C,1,292.78,0.0,292.78
ORD003989,2025-08-28 16:46:03,CUS000161,PROD000016,Partner C,6,741.45,0.084,4075.01
ORD003990,2025-12-19 02:24:27,CUS000135,PROD000001,Interner Vertrieb,8,1692.54,0.121,11901.94
ORD003991,2025-04-10 07:00:45,CUS000162,PROD000003,Partner B,10,292.75,0.033,2830.89
ORD003992,2025-04-04 18:47:53,CUS000071,PROD000018,Messe,2,550.74,0.148,938.46
ORD003993,2025-04-17 23:57:35,CUS000135,PROD000009,Partner C,5,993.94,0.113,4408.12
ORD003994,2025-02-23 12:20:36,CUS000041,PROD000006,Partner C,6,619.05,0.149,3160.87
ORD003995,2025-06-27 09:02:19,CUS000118,PROD000001,Partner E,5,1692.54,0.011,8369.61
ORD003996,2025-10-09 15:27:51,CUS000055,PROD000010,Partner F,3,616.11,0.071,1717.1
ORD003997,2025-03-03 17:43:53,CUS000007,PROD000006,Onlineshop,4,619.05,0.126,2164.2
ORD003998,2025-12-09 09:05:01,CUS000084,PROD000012,Messe,7,324.04,0.005,2256.94
ORD003999,2025-01-17 06:39:28,CUS000146,PROD000004,Partner B,4,439.9,0.127,1536.13
ORD004000,2025-10-01 08:41:56,CUS000171,PROD000013,Interner Vertrieb,9,235.2,0.071,1966.51
ORD004001,2025-10-29 01:21:38,CUS000078,PROD000017,Partner B,11,405.5,0.127,3894.02
ORD004002,2025-03-08 23:01:07,CUS000168,PROD000008,Messe,10,292.42,0.091,2658.1
ORD004003,2025-12-11 02:42:41,CUS000053,PROD000020,Interner Vertrieb,2,905.55,0.151,1537.62
ORD004004,2025-07-28 08:32:40,CUS000014,PROD000003,Partner C,5,292.75,0.015,1441.79
ORD004005,2025-09-21 06:44:02,CUS000149,PROD000012,Partner E,8,324.04,0.096,2343.46
ORD004006,2025-09-08 11:08:30,CUS000113,PROD000007,Partner C,5,202.03,0.004,1006.11
ORD004007,2025-07-06 22:21:05,CUS000057,PROD000012,Partner B,10,324.04,0.101,2913.12
ORD004008,2025-11-27 00:26:33,CUS000091,PROD000002,Partner B,8,498.02,0.096,3601.68
ORD004009,2025-08-07 20:17:14,CUS000046,PROD000014,Interner Vertrieb,8,292.78,0.066,2187.65
ORD004010,2025-05-15 17:15:36,CUS000154,PROD000005,Partner B,9,1086.81,0.041,9380.26
ORD004011,2025-10-17 05:05:26,CUS000091,PROD000009,Interner Vertrieb,10,993.94,0.064,9303.28
ORD004012,2025-07-05 23:15:59,CUS000152,PROD000011,Partner F,6,231.87,0.085,1272.97
ORD004013,2025-12-11 20:26:39,CUS000133,PROD000005,Messe,4,1086.81,0.094,3938.6
ORD004014,2025-02-10 09:17:09,CUS000170,PROD000003,Partner D,11,292.75,0.177,2650.27
ORD004015,2025-07-03 15:15:28,CUS000102,PROD000017,Partner D,3,405.5,0.124,1065.65
ORD004016,2025-10-01 21:44:36,CUS000106,PROD000002,Partner C,5,498.02,0.051,2363.1
ORD004017,2025-03-16 23:34:03,CUS000171,PROD000001,Partner A,6,1692.54,0.109,9048.32
ORD004018,2025-05-07 02:57:14,CUS000128,PROD000007,Interner Vertrieb,3,202.03,0.124,530.93
ORD004019,2025-05-07 09:14:54,CUS000032,PROD000014,Partner B,2,292.78,0.047,558.04
ORD004020,2025-07-17 14:12:42,CUS000006,PROD000005,Onlineshop,7,1086.81,0.115,6732.79
ORD004021,2025-03-08 02:19:14,CUS000074,PROD000019,Messe,11,1669.62,0.006,18255.63
ORD004022,2025-03-04 20:53:39,CUS000195,PROD000011,Partner C,5,231.87,0.045,1107.18
ORD004023,2025-09-02 13:28:28,CUS000135,PROD000002,Partner B,9,498.02,0.009,4441.84
ORD004024,2025-08-02 21:09:35,CUS000029,PROD000008,Partner C,3,292.42,0.069,816.73
ORD004025,2025-08-26 16:13:21,CUS000034,PROD000009,Partner C,8,993.94,0.056,7506.23
ORD004026,2025-08-27 04:29:53,CUS000007,PROD000003,Partner D,6,292.75,0.06,1651.11
ORD004027,2025-05-01 06:40:34,CUS000081,PROD000002,Onlineshop,4,498.02,0.121,1751.04
ORD004028,2025-11-27 01:28:07,CUS000077,PROD000007,Onlineshop,9,202.03,0.085,1663.72
ORD004029,2025-07-09 18:01:27,CUS000058,PROD000005,Partner D,5,1086.81,0.12,4781.96
ORD004030,2025-12-21 23:43:23,CUS000085,PROD000005,Partner C,10,1086.81,0.161,9118.34
ORD004031,2025-04-09 12:35:58,CUS000159,PROD000020,Messe,6,905.55,0.185,4428.14
ORD004032,2025-05-30 10:49:10,CUS000073,PROD000013,Partner F,9,235.2,0.073,1962.27
ORD004033,2025-06-02 14:03:49,CUS000045,PROD000020,Partner C,7,905.55,0.107,5660.59
ORD004034,2025-07-27 12:40:40,CUS000047,PROD000006,Partner C,5,619.05,0.072,2872.39
ORD004035,2025-12-07 06:17:55,CUS000077,PROD000020,Messe,2,905.55,0.131,1573.85
ORD004036,2025-01-31 16:10:35,CUS000200,PROD000018,Partner C,4,550.74,0.121,1936.4
ORD004037,2025-02-24 20:40:39,CUS000073,PROD000002,Partner C,2,498.02,0.047,949.23
ORD004038,2025-04-28 05:39:02,CUS000168,PROD000006,Partner B,3,619.05,0.054,1756.86
ORD004039,2025-10-18 05:42:46,CUS000116,PROD000009,Messe,10,993.94,0.149,8458.43
ORD004040,2025-12-03 07:34:23,CUS000030,PROD000003,Partner C,3,292.75,0.053,831.7
ORD004041,2025-04-23 04:36:14,CUS000190,PROD000001,Partner C,4,1692.54,0.074,6269.17
ORD004042,2025-08-09 20:12:50,CUS000071,PROD000001,Messe,6,1692.54,0.114,8997.54
ORD004043,2025-11-27 14:26:11,CUS000145,PROD000019,Messe,3,1669.62,0.072,4648.22
ORD004044,2025-12-15 13:03:53,CUS000103,PROD000005,Messe,10,1086.81,0.157,9161.81
ORD004045,2025-08-29 17:02:16,CUS000133,PROD000013,Interner Vertrieb,1,235.2,0.132,204.15
ORD004046,2025-08-17 06:54:38,CUS000104,PROD000019,Partner C,1,1669.62,0.036,1609.51
ORD004047,2025-01-31 23:28:37,CUS000122,PROD000012,Partner B,9,324.04,0.051,2767.63
ORD004048,2025-02-19 20:24:46,CUS000129,PROD000016,Partner A,9,741.45,0.109,5945.69
ORD004049,2025-03-26 20:23:26,CUS000031,PROD000019,Messe,5,1669.62,0.077,7705.3
ORD004050,2025-10-26 12:44:04,CUS000163,PROD000003,Messe,9,292.75,0.0,2634.75
ORD004051,2025-04-07 09:44:02,CUS000109,PROD000012,Partner C,11,324.04,0.031,3453.94
ORD004052,2025-09-23 14:12:08,CUS000072,PROD000005,Partner A,7,1086.81,0.092,6907.76
ORD004053,2025-12-18 12:30:44,CUS000158,PROD000002,Interner Vertrieb,9,498.02,0.125,3921.91
ORD004054,2025-04-13 05:18:44,CUS000127,PROD000007,Partner C,7,202.03,0.125,1237.43
ORD004055,2025-08-23 21:29:17,CUS000085,PROD000013,Interner Vertrieb,9,235.2,0.178,1740.01
ORD004056,2025-03-13 09:29:23,CUS000015,PROD000015,Partner D,2,834.88,0.045,1594.62
ORD004057,2025-02-10 00:10:53,CUS000056,PROD000003,Partner D,11,292.75,0.048,3065.68
ORD004058,2025-09-15 00:27:15,CUS000188,PROD000020,Messe,11,905.55,0.079,9174.13
ORD004059,2025-07-19 16:26:51,CUS000027,PROD000005,Partner A,8,1086.81,0.0,8694.48
ORD004060,2025-11-05 05:39:28,CUS000002,PROD000008,Partner B,7,292.42,0.08,1883.18
ORD004061,2025-01-22 20:40:06,CUS000074,PROD000001,Messe,6,1692.54,0.07,9444.37
ORD004062,2025-05-15 15:23:52,CUS000064,PROD000008,Partner C,5,292.42,0.12,1286.65
ORD004063,2025-12-24 18:45:54,CUS000005,PROD000018,Interner Vertrieb,4,550.74,0.128,1920.98
ORD004064,2025-08-08 01:01:47,CUS000091,PROD000020,Interner Vertrieb,7,905.55,0.098,5717.64
ORD004065,2025-02-15 20:27:56,CUS000068,PROD000016,Messe,3,741.45,0.08,2046.4
ORD004066,2025-01-21 09:01:02,CUS000141,PROD000018,Onlineshop,8,550.74,0.098,3974.14
ORD004067,2025-05-04 00:01:21,CUS000081,PROD000020,Messe,2,905.55,0.04,1738.66
ORD004068,2025-04-26 21:02:42,CUS000085,PROD000012,Interner Vertrieb,1,324.04,0.076,299.41
ORD004069,2025-02-16 23:27:28,CUS000023,PROD000013,Onlineshop,11,235.2,0.081,2377.64
ORD004070,2025-12-16 22:07:01,CUS000097,PROD000013,Partner D,2,235.2,0.076,434.65
ORD004071,2025-11-28 13:24:10,CUS000178,PROD000010,Partner B,9,616.11,0.071,5151.3
ORD004072,2025-01-10 08:46:18,CUS000124,PROD000007,Messe,5,202.03,0.049,960.65
ORD004073,2025-10-13 23:45:26,CUS000037,PROD000014,Partner C,11,292.78,0.029,3127.18
ORD004074,2025-09-07 11:23:38,CUS000030,PROD000016,Messe,8,741.45,0.07,5516.39
ORD004075,2025-03-22 06:08:26,CUS000151,PROD000015,Messe,3,834.88,0.11,2229.13
ORD004076,2025-12-12 07:57:21,CUS000162,PROD000012,Partner B,7,324.04,0.0,2268.28
ORD004077,2025-03-28 15:32:07,CUS000192,PROD000009,Partner C,2,993.94,0.055,1878.55
ORD004078,2025-08-12 20:10:21,CUS000183,PROD000008,Partner C,8,292.42,0.183,1911.26
ORD004079,2025-12-26 13:37:41,CUS000199,PROD000018,Partner F,7,550.74,0.07,3585.32
ORD004080,2025-01-09 08:17:17,CUS000117,PROD000018,Partner C,5,550.74,0.088,2511.37
ORD004081,2025-09-15 22:14:59,CUS000009,PROD000013,Onlineshop,11,235.2,0.172,2142.2
ORD004082,2025-11-25 16:21:08,CUS000132,PROD000018,Interner Vertrieb,4,550.74,0.096,1991.48
ORD004083,2025-07-11 07:41:49,CUS000066,PROD000015,Partner E,1,834.88,0.097,753.9
ORD004084,2025-09-26 11:06:10,CUS000120,PROD000004,Partner B,5,439.9,0.034,2124.72
ORD004085,2025-11-20 16:04:34,CUS000124,PROD000017,Partner A,9,405.5,0.096,3299.15
ORD004086,2025-01-12 19:44:29,CUS000161,PROD000005,Onlineshop,10,1086.81,0.079,10009.52
ORD004087,2025-09-30 09:06:06,CUS000160,PROD000016,Interner Vertrieb,4,741.45,0.126,2592.11
ORD004088,2025-03-08 21:21:17,CUS000044,PROD000009,Partner B,9,993.94,0.144,7657.31
ORD004089,2025-05-05 15:38:34,CUS000109,PROD000010,Partner A,2,616.11,0.082,1131.18
ORD004090,2025-02-03 11:26:11,CUS000037,PROD000018,Partner C,4,550.74,0.099,1984.87
ORD004091,2025-04-29 01:35:44,CUS000067,PROD000017,Partner B,9,405.5,0.0,3649.5
ORD004092,2025-05-28 06:00:56,CUS000060,PROD000018,Partner F,4,550.74,0.0,2202.96
ORD004093,2025-10-02 20:30:15,CUS000187,PROD000007,Partner E,5,202.03,0.135,873.78
ORD004094,2025-07-05 19:01:33,CUS000036,PROD000004,Partner B,11,439.9,0.0,4838.9
ORD004095,2025-07-19 12:56:57,CUS000049,PROD000005,Partner C,8,1086.81,0.096,7859.81
ORD004096,2025-09-21 18:11:49,CUS000179,PROD000016,Partner A,1,741.45,0.071,688.81
ORD004097,2025-11-25 01:54:30,CUS000107,PROD000003,Partner D,1,292.75,0.142,251.18
ORD004098,2025-05-02 23:41:09,CUS000008,PROD000018,Partner B,9,550.74,0.078,4570.04
ORD004099,2025-12-03 23:52:15,CUS000178,PROD000014,Partner A,9,292.78,0.17,2187.07
ORD004100,2025-08-15 20:15:52,CUS000041,PROD000015,Interner Vertrieb,4,834.88,0.07,3105.75
ORD004101,2025-06-06 20:55:46,CUS000101,PROD000017,Partner B,2,405.5,0.137,699.89
ORD004102,2025-07-20 03:35:09,CUS000113,PROD000001,Onlineshop,9,1692.54,0.005,15156.7
ORD004103,2025-08-13 16:45:38,CUS000109,PROD000017,Interner Vertrieb,4,405.5,0.0,1622.0
ORD004104,2025-10-12 16:02:10,CUS000166,PROD000011,Partner B,6,231.87,0.079,1281.31
ORD004105,2025-07-16 22:43:53,CUS000086,PROD000017,Partner A,1,405.5,0.01,401.44
ORD004106,2025-07-18 23:36:50,CUS000078,PROD000014,Messe,9,292.78,0.077,2432.12
ORD004107,2025-01-11 21:36:08,CUS000055,PROD000020,Partner E,5,905.55,0.059,4260.61
ORD004108,2025-06-25 03:35:55,CUS000110,PROD000019,Partner B,3,1669.62,0.11,4457.89
ORD004109,2025-04-29 09:18:11,CUS000196,PROD000007,Partner A,4,202.03,0.027,786.3
ORD004110,2025-09-18 07:01:00,CUS000146,PROD000013,Messe,1,235.2,0.101,211.44
ORD004111,2025-04-04 02:24:06,CUS000065,PROD000018,Partner A,9,550.74,0.123,4346.99
ORD004112,2025-07-26 15:29:17,CUS000064,PROD000014,Messe,8,292.78,0.07,2178.28
ORD004113,2025-01-06 09:26:22,CUS000140,PROD000001,Partner B,4,1692.54,0.104,6066.06
ORD004114,2025-08-12 13:29:44,CUS000118,PROD000007,Interner Vertrieb,2,202.03,0.031,391.53
ORD004115,2025-01-04 03:52:26,CUS000169,PROD000008,Partner E,9,292.42,0.061,2471.24
ORD004116,2025-06-10 23:12:59,CUS000042,PROD000018,Partner D,4,550.74,0.013,2174.32
ORD004117,2025-03-05 02:46:14,CUS000117,PROD000009,Messe,9,993.94,0.197,7183.2
ORD004118,2025-03-12 21:09:12,CUS000188,PROD000001,Onlineshop,10,1692.54,0.141,14538.92
ORD004119,2025-01-14 11:33:15,CUS000050,PROD000017,Partner C,3,405.5,0.163,1018.21
ORD004120,2025-04-24 04:05:38,CUS000164,PROD000019,Partner D,7,1669.62,0.141,10039.43
ORD004121,2025-10-04 16:54:06,CUS000048,PROD000006,Messe,7,619.05,0.047,4129.68
ORD004122,2025-08-14 04:09:23,CUS000199,PROD000003,Partner C,10,292.75,0.003,2918.72
ORD004123,2025-06-09 08:10:53,CUS000073,PROD000005,Partner B,4,1086.81,0.059,4090.75
ORD004124,2025-01-28 21:16:21,CUS000136,PROD000002,Partner A,2,498.02,0.104,892.45
ORD004125,2025-06-02 02:23:48,CUS000153,PROD000020,Partner B,11,905.55,0.065,9313.58
ORD004126,2025-03-23 07:48:12,CUS000135,PROD000004,Messe,9,439.9,0.0,3959.1
ORD004127,2025-10-18 08:30:27,CUS000106,PROD000010,Partner B,4,616.11,0.117,2176.1
ORD004128,2025-05-19 10:00:07,CUS000008,PROD000010,Partner B,8,616.11,0.0,4928.88
ORD004129,2025-10-01 13:40:32,CUS000110,PROD000011,Onlineshop,2,231.87,0.059,436.38
ORD004130,2025-12-18 00:10:48,CUS000031,PROD000016,Interner Vertrieb,8,741.45,0.167,4941.02
ORD004131,2025-08-17 05:55:11,CUS000012,PROD000017,Partner D,11,405.5,0.082,4094.74
ORD004132,2025-08-21 04:27:12,CUS000127,PROD000016,Messe,10,741.45,0.134,6420.96
ORD004133,2025-01-01 21:26:15,CUS000057,PROD000007,Partner C,5,202.03,0.097,912.17
ORD004134,2025-05-09 04:12:35,CUS000194,PROD000016,Partner B,7,741.45,0.03,5034.45
ORD004135,2025-08-07 05:47:04,CUS000140,PROD000003,Partner C,7,292.75,0.116,1811.54
ORD004136,2025-07-29 21:24:29,CUS000027,PROD000016,Partner F,9,741.45,0.077,6159.23
ORD004137,2025-08-18 00:56:42,CUS000046,PROD000008,Partner C,3,292.42,0.006,872.0
ORD004138,2025-07-15 06:44:04,CUS000135,PROD000012,Interner Vertrieb,10,324.04,0.0,3240.4
ORD004139,2025-01-19 00:50:42,CUS000061,PROD000003,Interner Vertrieb,4,292.75,0.099,1055.07
ORD004140,2025-06-01 07:46:02,CUS000186,PROD000017,Partner F,10,405.5,0.187,3296.71
ORD004141,2025-07-03 02:45:33,CUS000058,PROD000018,Partner B,4,550.74,0.026,2145.68
ORD004142,2025-02-19 23:50:53,CUS000013,PROD000011,Onlineshop,10,231.87,0.032,2244.5
ORD004143,2025-09-09 10:47:04,CUS000181,PROD000004,Partner D,5,439.9,0.1,1979.55
ORD004144,2025-03-05 00:35:15,CUS000100,PROD000016,Partner C,6,741.45,0.014,4386.42
ORD004145,2025-04-09 23:40:42,CUS000193,PROD000017,Messe,3,405.5,0.198,975.63
ORD004146,2025-08-10 13:59:31,CUS000049,PROD000009,Interner Vertrieb,4,993.94,0.037,3828.66
ORD004147,2025-04-22 07:46:35,CUS000035,PROD000006,Partner A,3,619.05,0.055,1755.01
ORD004148,2025-02-04 20:45:59,CUS000094,PROD000020,Partner D,2,905.55,0.04,1738.66
ORD004149,2025-04-23 10:22:57,CUS000095,PROD000002,Interner Vertrieb,10,498.02,0.127,4347.71
ORD004150,2025-07-06 00:35:52,CUS000145,PROD000009,Partner D,9,993.94,0.188,7263.71
ORD004151,2025-04-24 11:43:56,CUS000072,PROD000006,Messe,1,619.05,0.045,591.19
ORD004152,2025-12-29 02:14:05,CUS000195,PROD000003,Messe,2,292.75,0.123,513.48
ORD004153,2025-08-11 02:56:21,CUS000123,PROD000020,Partner C,8,905.55,0.015,7135.73
ORD004154,2025-03-25 09:19:36,CUS000010,PROD000006,Messe,7,619.05,0.128,3778.68
ORD004155,2025-08-20 07:40:39,CUS000162,PROD000007,Interner Vertrieb,1,202.03,0.168,168.09
ORD004156,2025-10-08 11:58:54,CUS000004,PROD000001,Partner C,5,1692.54,0.153,7167.91
ORD004157,2025-02-28 11:14:06,CUS000125,PROD000001,Partner C,10,1692.54,0.087,15452.89
ORD004158,2025-02-11 23:07:34,CUS000029,PROD000005,Partner B,6,1086.81,0.028,6338.28
ORD004159,2025-01-04 07:21:51,CUS000046,PROD000006,Interner Vertrieb,5,619.05,0.08,2847.63
ORD004160,2025-09-13 06:29:48,CUS000174,PROD000013,Messe,4,235.2,0.064,880.59
ORD004161,2025-04-21 02:13:17,CUS000077,PROD000002,Onlineshop,1,498.02,0.058,469.13
ORD004162,2025-10-02 04:34:56,CUS000059,PROD000015,Partner D,7,834.88,0.09,5318.19
ORD004163,2025-07-20 20:18:55,CUS000189,PROD000015,Partner A,9,834.88,0.077,6935.35
ORD004164,2025-06-20 00:32:29,CUS000196,PROD000013,Partner B,6,235.2,0.115,1248.91
ORD004165,2025-12-30 06:17:47,CUS000066,PROD000014,Messe,3,292.78,0.116,776.45
ORD004166,2025-08-21 17:38:42,CUS000162,PROD000007,Partner D,10,202.03,0.077,1864.74
ORD004167,2025-04-17 23:02:34,CUS000107,PROD000014,Partner D,4,292.78,0.102,1051.67
ORD004168,2025-06-11 13:25:19,CUS000086,PROD000010,Messe,10,616.11,0.146,5261.58
ORD004169,2025-01-05 21:19:41,CUS000133,PROD000017,Partner C,5,405.5,0.053,1920.04
ORD004170,2025-07-25 11:34:09,CUS000009,PROD000014,Partner D,1,292.78,0.081,269.06
ORD004171,2025-05-31 23:05:56,CUS000020,PROD000008,Partner B,5,292.42,0.029,1419.7
ORD004172,2025-10-17 08:21:18,CUS000149,PROD000004,Partner B,1,439.9,0.104,394.15
ORD004173,2025-05-09 00:11:00,CUS000127,PROD000016,Partner E,9,741.45,0.09,6072.48
ORD004174,2025-02-26 17:09:24,CUS000017,PROD000013,Partner B,7,235.2,0.103,1476.82
ORD004175,2025-04-25 16:39:11,CUS000012,PROD000020,Partner C,3,905.55,0.031,2632.43
ORD004176,2025-06-11 11:37:55,CUS000082,PROD000018,Partner B,9,550.74,0.118,4371.77
ORD004177,2025-03-15 08:05:56,CUS000067,PROD000014,Partner A,2,292.78,0.085,535.79
ORD004178,2025-09-17 21:50:58,CUS000133,PROD000018,Partner C,7,550.74,0.131,3350.15
ORD004179,2025-07-18 19:44:43,CUS000188,PROD000005,Partner A,9,1086.81,0.058,9213.98
ORD004180,2025-10-04 06:56:32,CUS000053,PROD000009,Messe,6,993.94,0.114,5283.79
ORD004181,2025-06-08 14:43:00,CUS000180,PROD000003,Partner B,10,292.75,0.102,2628.9
ORD004182,2025-01-06 07:59:56,CUS000176,PROD000008,Partner D,5,292.42,0.156,1234.01
ORD004183,2025-03-31 14:10:16,CUS000147,PROD000020,Partner B,7,905.55,0.074,5869.78
ORD004184,2025-06-17 20:42:36,CUS000145,PROD000010,Partner B,6,616.11,0.052,3504.43
ORD004185,2025-03-11 09:06:16,CUS000054,PROD000019,Partner B,5,1669.62,0.055,7888.95
ORD004186,2025-09-13 09:34:59,CUS000068,PROD000003,Messe,2,292.75,0.025,570.86
ORD004187,2025-03-09 19:18:58,CUS000035,PROD000011,Partner B,8,231.87,0.055,1752.94
ORD004188,2025-02-27 18:05:04,CUS000088,PROD000011,Messe,7,231.87,0.0,1623.09
ORD004189,2025-04-19 17:03:29,CUS000169,PROD000017,Partner A,6,405.5,0.148,2072.92
ORD004190,2025-07-17 19:00:39,CUS000141,PROD000016,Interner Vertrieb,5,741.45,0.177,3051.07
ORD004191,2025-05-15 04:36:47,CUS000161,PROD000007,Onlineshop,5,202.03,0.073,936.41
ORD004192,2025-03-14 13:40:16,CUS000015,PROD000004,Partner C,9,439.9,0.102,3555.27
ORD004193,2025-03-26 17:29:43,CUS000191,PROD000019,Partner C,1,1669.62,0.088,1522.69
ORD004194,2025-04-01 12:57:16,CUS000015,PROD000012,Partner B,9,324.04,0.014,2875.53
ORD004195,2025-12-12 12:13:10,CUS000031,PROD000015,Interner Vertrieb,6,834.88,0.131,4353.06
ORD004196,2025-02-06 18:45:02,CUS000107,PROD000011,Partner C,4,231.87,0.139,798.56
ORD004197,2025-07-22 22:05:27,CUS000156,PROD000005,Messe,10,1086.81,0.028,10563.79
ORD004198,2025-08-10 00:58:51,CUS000010,PROD000005,Interner Vertrieb,7,1086.81,0.096,6877.33
ORD004199,2025-08-09 01:07:01,CUS000057,PROD000015,Messe,9,834.88,0.067,7010.49
ORD004200,2025-09-02 00:01:15,CUS000199,PROD000018,Partner B,5,550.74,0.139,2370.94
ORD004201,2025-06-23 18:34:21,CUS000161,PROD000011,Partner C,5,231.87,0.076,1071.24
ORD004202,2025-01-22 23:30:54,CUS000007,PROD000012,Interner Vertrieb,8,324.04,0.077,2392.71
ORD004203,2025-08-23 04:46:06,CUS000133,PROD000002,Partner C,7,498.02,0.171,2890.01
ORD004204,2025-01-18 22:36:24,CUS000125,PROD000020,Interner Vertrieb,8,905.55,0.016,7128.49
ORD004205,2025-08-31 11:54:58,CUS000119,PROD000015,Interner Vertrieb,11,834.88,0.092,8338.78
ORD004206,2025-04-05 08:45:13,CUS000080,PROD000020,Messe,10,905.55,0.084,8294.84
ORD004207,2025-02-07 21:18:43,CUS000124,PROD000004,Onlineshop,2,439.9,0.05,835.81
ORD004208,2025-10-20 07:08:12,CUS000057,PROD000018,Partner F,9,550.74,0.182,4054.55
ORD004209,2025-11-21 01:57:41,CUS000072,PROD000006,Interner Vertrieb,3,619.05,0.097,1677.01
ORD004210,2025-10-02 18:03:19,CUS000168,PROD000019,Messe,6,1669.62,0.114,8875.7
ORD004211,2025-05-19 23:32:36,CUS000028,PROD000011,Partner C,6,231.87,0.121,1222.88
ORD004212,2025-11-10 13:12:18,CUS000036,PROD000002,Messe,2,498.02,0.064,932.29
ORD004213,2025-10-14 07:32:35,CUS000056,PROD000008,Interner Vertrieb,7,292.42,0.142,1756.27
ORD004214,2025-12-30 22:37:16,CUS000175,PROD000011,Partner B,9,231.87,0.132,1811.37
ORD004215,2025-12-04 16:26:26,CUS000199,PROD000005,Messe,10,1086.81,0.074,10063.86
ORD004216,2025-06-02 00:53:23,CUS000116,PROD000018,Partner C,11,550.74,0.127,5288.76
ORD004217,2025-08-15 05:59:18,CUS000168,PROD000018,Messe,1,550.74,0.142,472.53
ORD004218,2025-08-15 05:53:10,CUS000059,PROD000014,Partner B,8,292.78,0.12,2061.17
ORD004219,2025-11-29 17:35:23,CUS000171,PROD000010,Partner C,2,616.11,0.038,1185.4
ORD004220,2025-05-13 08:15:23,CUS000123,PROD000003,Messe,1,292.75,0.075,270.79
ORD004221,2025-03-26 10:46:45,CUS000066,PROD000009,Partner D,8,993.94,0.104,7124.56
ORD004222,2025-10-01 10:09:15,CUS000009,PROD000003,Partner F,2,292.75,0.093,531.05
ORD004223,2025-06-13 15:35:08,CUS000134,PROD000011,Partner B,6,231.87,0.043,1331.4
ORD004224,2025-04-11 05:25:22,CUS000119,PROD000012,Partner A,6,324.04,0.066,1815.92
ORD004225,2025-07-08 05:47:01,CUS000122,PROD000012,Partner B,5,324.04,0.098,1461.42
ORD004226,2025-08-30 17:56:59,CUS000065,PROD000003,Partner C,8,292.75,0.005,2330.29
ORD004227,2025-09-17 09:58:25,CUS000131,PROD000007,Onlineshop,3,202.03,0.081,557.0
ORD004228,2025-10-23 11:11:19,CUS000165,PROD000014,Partner B,10,292.78,0.115,2591.1
ORD004229,2025-12-10 01:17:21,CUS000127,PROD000011,Partner C,4,231.87,0.094,840.3
ORD004230,2025-07-26 03:43:22,CUS000087,PROD000007,Onlineshop,7,202.03,0.037,1361.88
ORD004231,2025-03-11 21:55:02,CUS000033,PROD000010,Partner B,7,616.11,0.046,4114.38
ORD004232,2025-12-28 18:46:00,CUS000137,PROD000011,Messe,8,231.87,0.154,1569.3
ORD004233,2025-11-08 11:41:52,CUS000053,PROD000015,Messe,2,834.88,0.033,1614.66
ORD004234,2025-06-15 17:32:55,CUS000092,PROD000019,Interner Vertrieb,11,1669.62,0.139,15812.97
ORD004235,2025-03-06 04:51:34,CUS000051,PROD000016,Interner Vertrieb,2,741.45,0.049,1410.24
ORD004236,2025-02-05 21:16:21,CUS000071,PROD000020,Interner Vertrieb,4,905.55,0.137,3125.96
ORD004237,2025-01-31 19:20:37,CUS000154,PROD000012,Onlineshop,10,324.04,0.107,2893.68
ORD004238,2025-02-12 12:04:37,CUS000144,PROD000018,Partner A,9,550.74,0.063,4644.39
ORD004239,2025-08-07 07:22:00,CUS000040,PROD000013,Partner F,10,235.2,0.0,2352.0
ORD004240,2025-05-26 04:55:45,CUS000179,PROD000005,Partner C,9,1086.81,0.1,8803.16
ORD004241,2025-05-04 04:29:04,CUS000039,PROD000004,Messe,4,439.9,0.089,1603.0
ORD004242,2025-02-04 23:16:12,CUS000183,PROD000014,Onlineshop,9,292.78,0.101,2368.88
ORD004243,2025-07-06 01:59:39,CUS000164,PROD000008,Messe,3,292.42,0.107,783.39
ORD004244,2025-05-05 17:33:57,CUS000121,PROD000009,Partner B,5,993.94,0.014,4900.12
ORD004245,2025-11-24 09:41:45,CUS000193,PROD000019,Partner B,10,1669.62,0.1,15026.58
ORD004246,2025-02-26 04:20:42,CUS000085,PROD000003,Interner Vertrieb,9,292.75,0.117,2326.48
ORD004247,2025-12-25 11:46:15,CUS000173,PROD000005,Partner C,6,1086.81,0.117,5757.92
ORD004248,2025-08-11 18:49:54,CUS000137,PROD000018,Partner C,3,550.74,0.017,1624.13
ORD004249,2025-06-17 20:41:31,CUS000037,PROD000001,Messe,10,1692.54,0.138,14589.69
ORD004250,2025-02-14 07:55:21,CUS000087,PROD000008,Messe,9,292.42,0.101,2365.97
ORD004251,2025-05-19 07:52:32,CUS000129,PROD000019,Partner A,6,1669.62,0.108,8935.81
ORD004252,2025-09-14 03:32:08,CUS000194,PROD000017,Onlineshop,4,405.5,0.035,1565.23
ORD004253,2025-06-10 04:00:28,CUS000063,PROD000017,Partner A,4,405.5,0.118,1430.6
